protein,scaffold,KO,AMG,KO.name,KO.evalue,KO.score,KO.v.score,Pfam,Pfam.name,Pfam.evalue,Pfam.score,Pfam.v.score.x,VOG,VOG.name,VOG.evalue,VOG.score,VOG.v.score.x,total.genes,all.KEGG,KEGG.v.score,all.Pfam,Pfam.v.score.y,all.VOG,VOG.v.score.y,KEGG.int.rep,KEGG.zero,Pfam.int.rep,Pfam.zero,VOG.redoxin,VOG.rec.tran,VOG.int,VOG.RnR,VOG.DNA,KEGG.restriction.check,KEGG.toxin.check,VOG.special,annotation.check,p_v.check,p_k.check,k_v.check,k.check,p.check,v.check,h.check,type,Quality,prophageID,newName
NODE_2_length_422914_cov_24.771161_fragment_4_238,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_239,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_240,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_241,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_242,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,VOG12614,REFSEQ putative DNA modification methylase,7.299999999999999e-24,78.1,0.25,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_243,NODE_2_length_422914_cov_24.771161_fragment_4,K04763,,xerD; integrase/recombinase XerD,5.3e-49,162.8,2.87,PF00589.22,Phage integrase family,1.1e-26,87.7,9.33,VOG00041,sp|O10330|VLF1_NPVOP Very late expression factor 1,1.1e-35,117.7,10,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_244,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_245,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_246,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,VOG03112,REFSEQ putative methyltransferase,2.2999999999999996e-62,203.5,1.32,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_247,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_248,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,VOG00137,sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290,2.0999999999999997e-37,123.4,3.44,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_249,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_250,NODE_2_length_422914_cov_24.771161_fragment_4,K00558,AMG,"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",8.2e-47,154.6,3.5,PF00145.17,C-5 cytosine-specific DNA methylase,2.8999999999999997e-48,158.9,3.75,VOG01461,sp|P05302|MTD1_DESNO Modification methylase DdeI,1.1e-50,166.4,1.68,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_251,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_252,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,VOG23800,sp|Q47879|ICEN_PANAN Ice nucleation protein InaU,3.7999999999999995e-24,79.1,0.06,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_253,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_254,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_255,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_256,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_257,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_258,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,VOG00451,REFSEQ hypothetical protein,3.2000000000000003e-28,92.4,3.77,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_259,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_260,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,PF14902.6,Domain of unknown function (DUF4494),3.1000000000000002e-21,69.8,0.01,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_261,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_262,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_263,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_264,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_2_length_422914_cov_24.771161_fragment_4_265,NODE_2_length_422914_cov_24.771161_fragment_4,,,,NA,NA,NA,PF13479.6,AAA domain,4.9000000000000004e-29,95.6,2.7,VOG00519,sp|O31907|YORG_BACSU SPBc2 prophage-derived uncharacterized protein YorG,5e-35,115.4,10,93,15,33.230000000000004,20,51.55000000000001,24,122.31,4,2,3,3,0,0,3,0,1,0,0,6,11,3,1,1,2,5,9,61,lysogenic,medium quality draft,MB20-96_prophage1,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_45,NODE_16_length_121394_cov_27.333199_fragment_2,K07456,,mutS2; DNA mismatch repair protein MutS2,4.799999999999997e-231,764.5,0,PF00488.21,MutS domain V,1.1e-33,111.3,0,VOG00232,sp|P76162|YDFU_ECOLI Uncharacterized protein YdfU,1.4000000000000002e-23,77.1,2.92,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_46,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_47,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,PF05838.12,Glycosyl hydrolase 108,4.2e-23,76.2,1.04,VOG03517,REFSEQ hypothetical protein,2.7e-32,106,3.19,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_48,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_49,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_50,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_51,NODE_16_length_121394_cov_27.333199_fragment_2,K00986,,ltrA; RNA-directed DNA polymerase [EC:2.7.7.49],2e-43,144,0.41,PF00078.27,Reverse transcriptase (RNA-dependent DNA polymerase),2.2000000000000002e-23,77.4,0.39,VOG17629,REFSEQ gp20 protein,1.3e-102,337.5,0.61,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_52,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_53,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_54,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_55,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,PF06605.11,Prophage endopeptidase tail,1.4e-13,45.2,4.15,VOG04291,REFSEQ putative tail protein,1.6999999999999998e-74,244.4,1,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_56,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,PF13385.6,Concanavalin A-like lectin/glucanases superfamily,2.4e-12,41.8,1.04,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_57,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_58,NODE_16_length_121394_cov_27.333199_fragment_2,K20478,,GOLGB1; golgin subfamily B member 1,1.3e-21,70.3,0.31,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_59,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_60,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_61,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_62,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_63,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_64,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_65,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,PF03864.15,Phage major capsid protein E,8.299999999999999e-17,55.8,2.1,VOG00744,sp|Q6KGI8|CAPSD_BPFO1 Major capsid protein,2.3e-21,70.6,9.32,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_66,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_67,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_68,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_69,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_70,NODE_16_length_121394_cov_27.333199_fragment_2,K00390,AMG,cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10],1.5e-30,101.3,0.52,PF01507.19,Phosphoadenosine phosphosulfate reductase family,1.5999999999999999e-21,71.6,0.34,VOG00137,sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290,2.7e-22,73.9,3.44,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_71,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_72,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_73,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_74,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,VOG00686,sp|Q38442|GP7_BPSPP Minor head protein GP7,1.3000000000000002e-28,94.9,9.5,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_75,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,PF05133.14,"Phage portal protein, SPP1 Gp6-like",1.5e-41,137.3,4.16,VOG00213,sp|Q05220|PORTL_BPML5 Portal protein,6e-30,98.5,10,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_76,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,VOG00677,"sp|P10310|TERL_BPT3 Terminase, large subunit gp19",3.2999999999999994e-108,356.5,10,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_77,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,VOG00172,sp|Q9T1T1|VP17_BPAPS Putative protein p17,4.8e-13,43.7,3.41,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_78,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_79,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,VOG02699,REFSEQ hypothetical protein,1.1000000000000001e-16,54.9,0.28,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_80,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,VOG14349,REFSEQ hypothetical protein,1.7e-14,48.1,0.31,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_81,NODE_16_length_121394_cov_27.333199_fragment_2,K03111,,ssb; single-strand DNA-binding protein,1.7e-24,82.2,4.34,PF00436.25,Single-strand binding protein family,1.1999999999999999e-19,64.8,4.28,VOG00404,sp|P9WGD4|SSB_MYCTO Single-stranded DNA-binding protein,8.7e-26,85.3,10,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_82,NODE_16_length_121394_cov_27.333199_fragment_2,,,,NA,NA,NA,,,NA,NA,NA,VOG00281,REFSEQ hypothetical protein,2.2999999999999998e-23,76.5,1.26,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
NODE_16_length_121394_cov_27.333199_fragment_2_83,NODE_16_length_121394_cov_27.333199_fragment_2,K00571,,E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72],7.2e-19,63,3.81,PF01555.18,DNA methylase,5.4e-15,50.2,5.1,VOG00102,sp|P29538|MTH1_HAEPA Modification methylase HpaI,6.099999999999999e-24,78.8,10,66,16,29.520000000000003,19,36.54,26,153.62,2,4,1,7,2,1,1,0,3,0,0,5,11,4,0,4,1,4,7,35,lysogenic,high quality draft,MB20-96_prophage2,MB20-96
